ymd,session_id,tracking_id,platform,is_app,is_repeater,traffic_type,country_name,agent_id,clickouts,bookings,session_duration,entry_page,total_ctp,arrival_day,departure_day
20180418,2.01804E+18,P7EL5AGOUZ,IN,0,0,2,India,2,1,1,56,2100,2,20180423,20180424
20180330,2.01803E+18,DFSB5K7P95,GR,0,0,2,Greece,16,0,0,3,2106,0,\N,\N
20180303,2.01803E+18,L0E4U6IGNB,DE,0,0,2,Germany,4,0,0,2,2114,0,\N,\N
20180305,2.01803E+18,SSDFF2H7HU,AA,0,0,2,Sudan,20,0,0,0,2317,0,\N,\N
20180321,2.01803E+18,A74LPFMLP6,US,0,0,2,United States,20,5,0,1416,2113,0,20180926,20181002
20180413,2.01804E+18,SLFPFY6NBE,AU,0,0,2,Australia,20,1,0,181,2100,0,20180414,20180415
20180314,2.01803E+18,NPLZP44TIC,NZ,0,0,2,New Zealand,18,1,0,56,2100,0,20180408,20180415
20180305,2.01803E+18,ZB6807EM6S,IT,0,1,10,Italy,18,0,0,50,2116,0,\N,\N
20180324,2.01803E+18,JE65GR0727,SE,0,0,2,Sweden,12,0,0,25,2226,0,\N,\N
20180319,2.01803E+18,M0UF4MPA08,US,0,1,2,Pakistan,4,4,0,1915,2100,0,20180406,20180407
20180422,2.01804E+18,MEJR5ATP32,DK,0,0,2,Denmark,2,4,0,5089,2252,28,20180629,20180705
20180323,2.01803E+18,PVLMAXIU03,NZ,0,1,2,New Zealand,16,2,0,114,2116,1,20180901,20180907
20180313,2.01803E+18,YIG5JG4UAL,TW,0,1,2,Taiwan,16,9,0,2362,2100,1,20180410,20180411
20180402,2.01804E+18,T6FW48I1H0,RU,0,0,2,Russian Federation,20,5,0,1081,2113,1,20180403,20180405
20180307,2.01803E+18,WC8OGA6GIO,BR,0,0,2,Brazil,2,1,0,493,2100,44,20180906,20180909
20180308,2.01803E+18,16JZ294LX3,MX,0,1,2,Mexico,12,4,0,1212,2100,34,20180421,20180425
20180411,2.01804E+18,HLHCUI2I6N,CO,0,0,2,Colombia,20,0,0,230,2100,3,\N,\N
20180328,2.01803E+18,09J49L2Q5A,US,0,1,2,Germany,2,0,0,232,2116,0,\N,\N
20180315,2.01803E+18,AFJPVMK5YC,US,0,0,2,United States,2,2,0,482,2100,4,20180405,20180408
20180419,2.01804E+18,KQV67B98VE,ES,0,0,2,Spain,16,0,0,3,2460,0,\N,\N
20180306,2.01803E+18,0BELEWFEHU,US,0,1,2,United States,2,3,0,1424,2100,0,20180317,20180320
20180424,2.01804E+18,L651L8D48A,FR,0,0,2,France,20,2,0,166,2460,0,20180623,20180624
20180404,2.01804E+18,EM3PS0KSAI,DE,0,0,2,Germany,18,5,0,585,2100,0,20180503,20180506
20180427,2.01804E+18,3DOIEUVC5H,US,0,0,2,Lao People's Democratic Republic,4,0,0,13,2100,0,\N,\N
20180415,2.01804E+18,5EHCUULPWA,FR,0,0,2,France,4,0,0,42,2113,0,\N,\N
20180425,2.01804E+18,03KFBMEBXJ,US,0,0,2,United States,18,2,0,258,2100,1,20180427,20180429
20180415,2.01804E+18,X32ZFH378F,US,0,0,2,United States,20,0,0,69,2100,0,\N,\N
20180408,2.01804E+18,OVBBOLLA8V,MX,0,0,2,Mexico,20,1,0,3895,2100,103,20180411,20180412
20180406,2.01804E+18,6T5QCOXCB7,BR,0,0,2,Brazil,2,4,0,533,2100,47,20180407,20180408
20180304,2.01803E+18,M4UF6G8CRF,AR,0,1,2,Argentina,20,0,0,83,2106,0,\N,\N
20180308,2.01803E+18,343EIIPXXY,US,0,0,2,United States,18,0,0,0,2464,0,\N,\N
20180402,2.01804E+18,KV8E1P4BCG,PT,0,1,2,Portugal,20,1,0,323,2100,1,20180806,20180813
20180314,2.01803E+18,YP0ZMAS5A8,IN,0,0,2,India,2,0,0,6,2227,0,\N,\N
20180404,2.01804E+18,AW2L9LRXV2,US,0,0,2,Hong Kong,18,0,0,0,2374,0,\N,\N
20180329,2.01803E+18,L9P6F3FX3T,DE,0,0,2,Germany,20,0,0,83,2460,0,\N,\N
20180307,2.01803E+18,ZGNE09XA63,MX,0,0,2,Mexico,20,5,0,483,2100,0,20180327,20180329
20180410,2.01804E+18,UIYE2SCDEY,BR,0,1,2,Brazil,2,0,0,276,2100,0,\N,\N
20180304,2.01803E+18,05Q17CN4VZ,DE,0,1,2,Germany,16,3,0,632,2111,3,20180708,20180712
20180317,2.01803E+18,7O3C8ZQU0M,NO,0,0,2,Norway,18,0,0,2105,2100,0,\N,\N
20180405,2.01804E+18,RYRJPZ8LJR,US,0,0,2,United States,2,0,0,15,2100,0,\N,\N
20180310,2.01803E+18,7G7FCP96WQ,CA,0,0,2,Canada,20,0,0,8,2315,0,\N,\N
20180302,2.01803E+18,5H8UXS0ON0,US,0,0,2,United States,2,0,0,11,2100,0,\N,\N
20180422,2.01804E+18,IKTYCGAABX,FR,0,1,2,France,20,1,0,97,2100,1,20181107,20181113
20180410,2.01804E+18,WV1E9ZNCXH,US,0,0,2,United States,16,0,0,0,2106,0,\N,\N
20180306,2.01803E+18,Y73TNY4SUR,FI,0,0,2,Finland,2,1,0,67,2113,0,20180504,20180505
20180420,2.01804E+18,K46L2QPT6R,TR,0,0,2,Turkey,20,4,0,93,2115,0,20180429,20180430
20180316,2.01803E+18,RS4HTN3QI1,DE,0,1,2,Germany,4,1,0,85,2100,0,20181002,20181012
20180413,2.01804E+18,U5U28I69T1,FR,0,0,2,Turkey,2,0,0,39,2100,0,\N,\N
20180416,2.01804E+18,VGED81E5L1,BR,0,0,2,Brazil,28,0,0,670,2100,0,\N,\N
20180425,2.01804E+18,Z0UEUW5YNA,IT,0,1,2,Italy,20,0,0,645,2100,65,\N,\N
20180405,2.01804E+18,1W48SU1ESH,RU,0,0,2,Russian Federation,2,1,0,753,2100,31,20180426,20180427
20180329,2.01803E+18,YYUYRUK2MT,HK,0,1,2,Hong Kong,2,2,0,395,2100,0,20180622,20180623
20180316,2.01803E+18,BUD73NF1TX,ID,0,0,2,Indonesia,20,0,0,527,2100,0,\N,\N
20180422,2.01804E+18,1A2F1JTUJ5,BR,0,0,2,Brazil,20,1,0,656,2100,1,20180521,20180526
20180401,2.01804E+18,Y2LK6ANX7D,SE,0,1,2,Sweden,26,3,0,226,2100,0,20180715,20180717
20180311,2.01803E+18,KYV29879WK,BR,0,0,2,Brazil,20,0,0,110,2315,0,\N,\N
20180412,2.01804E+18,AGCU0350AG,BR,0,0,2,Brazil,2,0,0,157,2100,20,\N,\N
20180314,2.01803E+18,V9XZLKNLG0,NL,0,0,2,Netherlands,20,0,0,32,2460,0,\N,\N
20180306,2.01803E+18,54CR43YHZN,US,0,0,2,United States,12,0,0,2,2106,0,\N,\N
20180310,2.01803E+18,30YI774PX4,US,0,0,2,United States,20,0,0,0,2317,0,\N,\N
20180322,2.01803E+18,GOVATQMENP,DE,0,0,10,Germany,26,0,0,10,2116,0,\N,\N
20180319,2.01803E+18,LMVO4TFVW4,US,0,0,2,United States,4,0,0,33,2100,0,\N,\N
20180325,2.01803E+18,7S2NJ313A0,US,0,0,2,United States,18,0,0,48,2106,0,\N,\N
20180320,2.01803E+18,I9J4SOXE7L,BR,0,1,2,Brazil,18,3,0,259,2100,19,20180420,20180422
20180304,2.01803E+18,YSU1Q49BRV,FR,0,0,2,France,26,2,0,332,2100,0,20180307,20180309
20180418,2.01804E+18,RJDQ5WOEG4,BR,0,0,2,Brazil,20,4,0,1326,2111,0,20180510,20180513
20180312,2.01803E+18,8BCQVD49VV,AT,0,1,2,Austria,2,0,0,4,2106,0,\N,\N
20180307,2.01803E+18,O1E8FP9FKT,MY,0,0,2,Malaysia,2,8,0,4168,2100,20,20180318,20180320
20180312,2.01803E+18,YNES9C5K6Z,BR,0,0,2,Brazil,20,0,0,0,2317,0,\N,\N
20180415,2.01804E+18,X7BUE6BNCF,UK,0,1,2,United Kingdom,18,3,0,2192,2100,0,20181022,20181028
20180301,2.01803E+18,6GDCNX0Z5F,ES,0,0,2,Spain,2,2,0,74,2100,0,20180329,20180331
20180424,2.01804E+18,59CXAX0ZMJ,US,0,1,2,United States,20,3,0,425,2100,3,20180523,20180524
20180323,2.01803E+18,U86G4TMY3A,US,0,0,2,United States,2,0,0,8,2471,0,\N,\N
20180313,2.01803E+18,H38P4K5BYH,MX,0,0,2,Mexico,20,0,0,15,2317,0,\N,\N
20180323,2.01803E+18,35SMELYHRO,IT,0,1,2,Italy,2,0,0,14,2100,0,\N,\N
20180318,2.01803E+18,VJ5I333QST,US,0,0,2,Thailand,14,0,0,452,2316,0,\N,\N
20180315,2.01803E+18,0B7SHIEX0E,IT,0,0,2,Italy,20,0,0,0,2106,0,\N,\N
20180313,2.01803E+18,JFEK1GJ99Y,AA,0,1,2,Egypt,18,1,0,261,2100,0,20180406,20180410
20180315,2.01803E+18,DL8CPRXF56,BR,0,0,2,Brazil,2,0,0,175,2100,0,\N,\N
20180323,2.01803E+18,2U9WUOYGUT,CO,0,1,2,Colombia,2,0,0,2256,2100,0,\N,\N
20180403,2.01804E+18,6I8HZ812UU,AA,0,0,2,Lebanon,18,0,0,4,2100,0,\N,\N
20180401,2.01804E+18,63ZG3VQ62T,IN,0,1,2,India,20,1,0,393,2100,0,20180412,20180413
20180414,2.01804E+18,CL4WNJOAIC,IT,0,0,2,Italy,18,0,0,10,2100,0,\N,\N
20180423,2.01804E+18,BL80BF3AEF,BR,0,0,10,Brazil,20,0,0,29,2116,0,\N,\N
20180410,2.01804E+18,38KKOC5I7K,FI,0,1,2,Finland,20,1,0,467,2100,0,20180824,20180830
20180416,2.01804E+18,40AT7KZ12H,HK,0,0,2,Hong Kong,2,2,0,86,2100,0,20180908,20180909
20180323,2.01803E+18,ZFW5254HZ5,CA,0,0,2,Canada,2,1,0,631,2100,3,20180420,20180423
20180324,2.01803E+18,84PR6VKBNS,BR,0,1,2,Brazil,20,0,0,13,2100,0,\N,\N
20180318,2.01803E+18,I46YP2PWF5,BG,0,1,2,Bulgaria,20,0,0,99,2100,0,\N,\N
20180318,2.01803E+18,QDTRX3RGEF,NO,0,0,2,Norway,22,3,0,695,2116,0,20180530,20180606
20180305,2.01803E+18,57WIU3E6N0,BR,0,1,2,Brazil,20,1,0,167,2100,12,20180307,20180314
20180305,2.01803E+18,1RTODG6Y3F,IE,0,1,2,Ireland,20,0,0,11,2100,0,\N,\N
20180414,2.01804E+18,GR0L30J1LJ,TW,0,1,2,Taiwan,16,0,0,535,2115,7,\N,\N
20180321,2.01803E+18,GU5F7S4ES7,RU,0,0,2,Russian Federation,2,1,0,75,2100,0,20180602,20180609
20180304,2.01803E+18,QHW16A1P0U,BR,0,1,2,Brazil,20,0,0,18,2100,0,\N,\N
20180320,2.01803E+18,A1X4EGAA57,IT,0,0,2,Italy,20,0,0,10,2100,0,\N,\N
20180426,2.01804E+18,XCF7NKRHFY,IE,0,0,2,Ireland,16,4,0,2901,2100,6,20180606,20180607
20180406,2.01804E+18,LRFMQ99ETL,ES,0,0,2,Spain,2,0,0,241,2100,0,\N,\N
20180326,2.01803E+18,GJ41J1QSZA,IN,0,1,2,Hong Kong,12,0,0,5,2100,0,\N,\N
20180318,2.01803E+18,FKK37Z6Z9M,VN,0,0,2,Vietnam,20,0,0,30,2460,0,\N,\N
20180430,2.01804E+18,53KTER07SQ,US,0,1,2,United States,14,0,0,18,2100,0,\N,\N
20180405,2.01804E+18,THF5R26I19,AR,0,1,2,Argentina,20,1,0,392,2100,22,20181229,20190104
20180406,2.01804E+18,K1E03F7V0E,BR,0,1,2,Brazil,2,0,0,0,2100,0,\N,\N
20180403,2.01804E+18,2PTC0PWY6J,RU,0,0,2,Russian Federation,2,2,0,494,2100,1,20180806,20180820
20180312,2.01803E+18,OX3EOPPNFW,US,0,0,2,United States,2,0,0,91,2100,0,\N,\N
20180331,2.01803E+18,VE4VGBUSH6,US,0,0,2,United States,20,1,0,51,2100,0,20180331,20180401
20180410,2.01804E+18,FADU0R3P6O,MX,0,0,2,Mexico,2,2,0,202,2100,0,20180413,20180415
20180309,2.01803E+18,2RT0CPDST0,US,0,1,2,Iran  Islamic Republic of,20,0,0,15,2100,0,\N,\N
20180306,2.01803E+18,7FNRQFN7XZ,IT,0,1,2,Italy,2,0,0,1025,2114,0,\N,\N
20180312,2.01803E+18,C25M56XAWR,UK,0,1,2,United Kingdom,2,1,0,425,2100,2,20180408,20180411
20180413,2.01804E+18,923UF82122,IN,0,0,2,India,20,0,0,1412,2100,0,\N,\N
20180317,2.01803E+18,9M0WLWAXB8,MY,0,1,2,Malaysia,18,1,0,199,2113,0,20180326,20180327
20180425,2.01804E+18,DI8G6W9NFQ,MX,0,0,2,Mexico,28,4,0,1903,2100,5,20180726,20180802
20180327,2.01803E+18,74ZNUU441Z,US,0,1,2,United States,20,3,0,987,2471,87,20180406,20180407
20180401,2.01804E+18,MJLC0CNFKJ,SE,0,1,2,Sweden,18,0,0,38,2100,0,\N,\N
20180320,2.01803E+18,B9QXWYD5U2,JP,0,0,2,Japan,2,0,0,11,2100,0,\N,\N
20180314,2.01803E+18,537F4Q7WB0,US,0,0,2,United States,14,4,0,1143,2316,2,20180324,20180325
20180301,2.01803E+18,UI505L4Q8F,BE,0,0,2,Belgium,2,0,0,54,2226,0,\N,\N
20180322,2.01803E+18,4K7UKWVMG7,AE,0,1,2,United Arab Emirates,20,0,0,322,2100,0,\N,\N
20180308,2.01803E+18,IZ1US8WBTK,NZ,0,1,2,New Zealand,18,1,0,54,2100,0,20180324,20180325
20180427,2.01804E+18,VC53JPH6M9,IT,0,1,2,Italy,20,0,0,3,2111,0,\N,\N
20180309,2.01803E+18,800LAHHF1Z,CA,0,0,2,Canada,16,2,0,439,2100,12,20180727,20180730
20180414,2.01804E+18,8A43ML5D6V,MY,0,0,2,Malaysia,20,0,0,115,2113,0,\N,\N
20180302,2.01803E+18,P3YTM4O5C8,MX,0,1,2,Mexico,14,0,0,329,2116,0,\N,\N
20180413,2.01804E+18,QA8IIL5RU7,ES,0,0,2,Spain,20,1,0,370,2100,0,20180413,20180414
20180420,2.01804E+18,S94LHO3Z4T,US,0,0,2,United States,16,1,0,14,2106,0,20180430,20180503
20180308,2.01803E+18,T360ERM813,DE,0,1,2,Germany,20,4,0,477,2100,0,20180327,20180328
20180322,2.01803E+18,JCZVMZFG8D,US,0,0,2,United States,2,0,0,8,2471,0,\N,\N
20180318,2.01803E+18,2RSXE9YTTP,IT,0,0,2,Italy,20,0,0,0,2106,0,\N,\N
20180305,2.01803E+18,NFX919T0G1,US,0,0,10,Pakistan,20,0,0,0,2116,0,\N,\N
20180417,2.01804E+18,Z8VDSRGJPQ,MX,0,0,2,United States,2,1,0,439,2113,2,20180603,20180609
20180428,2.01804E+18,609SXB5CWE,FR,0,1,2,France,20,1,0,120,2100,0,20180508,20180509
20180306,2.01803E+18,14E17C2IFM,UK,0,1,2,United Kingdom,2,2,0,5844,2100,52,20180615,20180617
20180404,2.01804E+18,C9GY68DBD1,ES,0,0,2,Spain,18,2,0,329,2100,7,20180406,20180408
20180423,2.01804E+18,0MY8LFBRYS,SE,0,1,2,Sweden,12,0,0,50,2100,2,\N,\N
20180319,2.01803E+18,XU0W8QBL6B,MY,0,1,2,Malaysia,20,9,0,5181,2111,10,20180401,20180402
20180416,2.01804E+18,65PBW7632R,CA,0,0,2,Canada,12,8,0,2997,2100,20,20180625,20180702
20180405,2.01804E+18,I1681LIHTW,AR,0,0,2,Argentina,2,1,0,158,2100,60,20180419,20180420
20180313,2.01803E+18,17D3GFKTQY,BR,0,1,2,Brazil,2,0,0,86,2100,0,\N,\N
20180413,2.01804E+18,PS8QKGQTBC,IN,0,0,2,India,20,0,0,236,2317,0,\N,\N
20180427,2.01804E+18,5ZKAQ5ILTC,AU,0,0,2,Australia,20,0,0,14,2153,0,\N,\N
20180328,2.01803E+18,989A10U9MO,BR,0,0,2,Brazil,2,0,0,11,2100,0,\N,\N
20180324,2.01803E+18,Q0Z5SMLC2D,US,0,0,2,Hong Kong,14,1,0,1212,2316,83,20180618,20180704
20180326,2.01803E+18,LV12ILL5LN,DK,0,0,2,Denmark,2,2,0,662,2100,2,20180414,20180415
20180308,2.01803E+18,1G42BB878V,ES,0,0,2,Spain,2,0,0,254,2100,0,\N,\N
20180318,2.01803E+18,E6OM6Z1QFN,US,0,0,2,United States,18,0,0,28,2100,0,\N,\N
20180317,2.01803E+18,CYWWSPAQVU,BR,0,1,2,Brazil,18,0,0,127,2100,0,\N,\N
20180325,2.01803E+18,DJWM980QVE,US,0,0,2,United States,20,1,0,262,2100,3,20180325,20180327
20180409,2.01804E+18,5LBWBOTJ0G,DE,0,0,10,Germany,4,0,0,309,2111,0,\N,\N
20180322,2.01803E+18,Q37UVR807J,SG,0,0,2,Singapore,20,3,0,329,2100,5,20180327,20180331
20180421,2.01804E+18,H0Q8H3DR60,IT,0,1,2,Italy,20,0,0,20,2116,0,\N,\N
20180413,2.01804E+18,XDOPMR8OP6,IN,0,0,2,India,20,0,0,19,2106,0,\N,\N
20180424,2.01804E+18,532UOLXD3S,UK,0,0,2,United Kingdom,16,1,0,106,2100,0,20181207,20181208
20180306,2.01803E+18,19UNYZKIZP,BR,0,1,2,Brazil,20,0,0,23,2106,0,\N,\N
20180302,2.01803E+18,F0RIB27T86,CH,0,0,2,Switzerland,20,0,0,154,2100,0,\N,\N
20180415,2.01804E+18,IIIGKKJM43,US,0,1,2,United States,18,1,0,50,2100,0,20180612,20180614
20180419,2.01804E+18,UXHWCDV80C,TR,0,1,2,Turkey,18,0,0,41,2100,0,\N,\N
20180304,2.01803E+18,7WP8D07TI9,UK,0,1,2,United Kingdom,16,1,0,204,2100,0,20180512,20180513
20180312,2.01803E+18,29TG3H690W,NO,0,0,2,Norway,2,0,0,0,2100,0,\N,\N
20180420,2.01804E+18,9EE83MVL3Q,US,0,1,2,United States,28,0,0,112,2100,0,\N,\N
20180418,2.01804E+18,DGL0D1DV6I,US,0,1,2,United States,16,0,0,1155,2106,0,\N,\N
20180428,2.01804E+18,Z32N07BALB,US,0,0,2,United States,26,0,0,0,2100,0,\N,\N
20180325,2.01803E+18,MW7G7DQ9NZ,US,0,0,2,United States,2,0,0,17,2471,0,\N,\N
20180403,2.01804E+18,YFXOBT37OP,HK,0,0,2,Hong Kong,16,1,0,331,2100,0,20180417,20180418
20180418,2.01804E+18,0IEVJK0IIA,ES,0,1,2,Spain,16,0,0,471,2100,0,\N,\N
20180424,2.01804E+18,VG7590E007,JP,0,1,2,Japan,2,0,0,137,2100,0,\N,\N
20180314,2.01803E+18,M2D36U355T,BR,0,1,2,Brazil,2,0,0,0,2100,0,\N,\N
20180331,2.01803E+18,UW7HMBNFQS,IL,0,0,2,Israel,12,0,0,2,2100,0,\N,\N
20180403,2.01804E+18,AZ2DSZ623N,ES,0,0,2,Spain,4,4,0,360,2100,0,20180615,20180616
20180411,2.01804E+18,TLTQLMNZS7,ES,0,1,2,Spain,18,1,0,160,2100,0,20180418,20180420
20180307,2.01803E+18,WD66AUYIEQ,TR,0,1,2,Turkey,20,1,0,137,2100,0,20180319,20180320
20180412,2.01804E+18,M0V664UG4R,US,0,0,2,Netherlands,2,0,0,4,2100,0,\N,\N
20180403,2.01804E+18,MONAZE3Q30,FR,0,0,2,France,4,0,0,0,2106,0,\N,\N
20180426,2.01804E+18,N5UU3NJGJ4,IT,0,1,2,Italy,20,2,0,241,2100,4,20181226,20190101
20180413,2.01804E+18,K35VU2UN81,JP,0,1,2,Japan,2,1,0,350,2100,0,20180413,20180414
20180309,2.01803E+18,93RC7TF6PW,TR,0,0,2,Turkey,20,0,0,0,2460,0,\N,\N
20180430,2.01804E+18,4DV3020HS9,VN,0,0,2,Vietnam,20,0,0,231,2100,4,\N,\N
20180320,2.01803E+18,LV15T7XTRD,AE,0,0,2,United Arab Emirates,20,1,0,303,2100,17,20180323,20180324
20180331,2.01803E+18,F9UCNAVNCL,US,0,1,2,United States,2,1,0,2846,2471,2,20180411,20180412
20180310,2.01803E+18,CAS1C1OSG5,US,0,0,2,United States,4,1,0,1310,2100,9,20181019,20181021
20180311,2.01803E+18,NKZ6LITNSR,AR,0,0,2,Argentina,20,2,0,331,2100,0,20180330,20180331
20180424,2.01804E+18,1BXYOC4ME3,US,0,0,2,United States,20,0,0,0,2121,0,\N,\N
20180319,2.01803E+18,WEQNNIKUW9,ES,0,1,2,Spain,20,3,0,752,2100,41,20180330,20180331
20180330,2.01803E+18,LUKNZTOZR0,US,0,1,2,United States,14,4,0,519,2471,0,20180331,20180401
20180325,2.01803E+18,WVB4XSHS5X,FR,0,1,2,France,2,0,0,68,2100,12,\N,\N
20180331,2.01803E+18,LCKC0IVJWQ,MY,0,1,2,Malaysia,20,2,0,166,2100,0,20180404,20180405
20180314,2.01803E+18,IT55NPIH54,CA,0,1,2,Canada,18,0,0,87,2111,22,\N,\N
20180306,2.01803E+18,YU3MH6FU8H,CO,0,0,2,Colombia,2,0,0,2515,2316,1,\N,\N
20180324,2.01803E+18,FQM6O1D3AX,CA,0,0,2,Canada,4,2,0,198,2100,6,20180324,20180325
20180423,2.01804E+18,M2VFJ41HCV,RU,0,0,2,Russian Federation,18,1,0,42,2113,0,20180506,20180507
20180411,2.01804E+18,LYZ4U5C584,AU,0,0,2,Australia,26,1,0,252,2100,35,20180515,20180516
20180326,2.01803E+18,IPQPOPUJXY,NZ,0,0,2,New Zealand,16,0,0,0,2106,0,\N,\N
20180411,2.01804E+18,VMTR299MWE,BR,0,1,10,Brazil,2,0,0,305,2116,14,\N,\N
20180315,2.01803E+18,WZPEO0M78H,ES,0,0,2,Ireland,2,3,0,746,2100,16,20180409,20180410
20180421,2.01804E+18,EXJZ59803U,GR,0,1,2,Greece,18,1,0,203,2100,2,20180714,20180718
20180315,2.01803E+18,FWULBJ59TM,SE,0,1,2,Sweden,18,0,0,16,2100,0,\N,\N
20180420,2.01804E+18,AQE3VENG92,US,0,0,2,Trinidad and Tobago,2,0,0,0,2252,0,\N,\N
20180316,2.01803E+18,45QQDQFWS0,IT,0,1,2,Italy,20,2,0,1480,2100,3,20180813,20180826
20180420,2.01804E+18,CTF1P8IV1M,TR,0,0,2,Turkey,18,0,0,0,2106,0,\N,\N
20180421,2.01804E+18,320ZN9PYOH,US,0,1,2,United States,14,0,0,5,2100,0,\N,\N
20180405,2.01804E+18,4K8MX11JLM,UK,0,0,2,United Kingdom,16,0,0,94,2100,0,\N,\N
20180424,2.01804E+18,HTB2T1X6BK,HK,0,0,2,Hong Kong,20,0,0,5,2116,0,\N,\N
20180320,2.01803E+18,37UPMX0648,DE,0,0,2,Germany,4,1,0,510,2100,0,20180328,20180329
20180405,2.01804E+18,R1M6LLOW1K,BR,0,0,2,Brazil,18,0,0,0,2142,3,\N,\N
20180416,2.01804E+18,HVF2A45CJH,AU,0,1,2,Australia,2,0,0,2081,2100,38,\N,\N
20180419,2.01804E+18,118Y3SZI4H,CA,0,1,2,Canada,16,1,0,80,2100,0,20180427,20180428
20180423,2.01804E+18,DO2BMU9AL1,BR,0,1,2,Brazil,18,1,0,109,2111,0,20180504,20180512
20180329,2.01803E+18,H4JQZKSFPJ,US,0,0,2,United States,4,0,0,183,2316,0,\N,\N
20180413,2.01804E+18,S2TC85AJ6H,ID,0,0,2,Indonesia,20,0,0,3309,2100,0,\N,\N
20180430,2.01804E+18,3P5WQLGK3H,US,0,0,2,United States,20,0,0,3,2100,0,\N,\N
20180429,2.01804E+18,4N3W5UV1WQ,RS,0,1,2,Serbia,20,0,0,0,2113,0,\N,\N
20180403,2.01804E+18,F71N5AS819,TR,0,0,2,Turkey,2,0,0,125,2100,17,\N,\N
20180331,2.01803E+18,XY8L2D8B4S,UK,0,1,2,United Kingdom,2,4,0,2448,2100,10,20180622,20180624
20180419,2.01804E+18,ZLE6GRO31X,AU,0,0,2,Australia,2,0,0,211,2100,42,\N,\N
20180415,2.01804E+18,D99QJVR20G,US,0,0,2,United States,14,2,0,268,2100,0,20180531,20180603
20180318,2.01803E+18,DWE08BU7CW,BR,0,0,2,Brazil,20,2,0,821,2100,9,20180517,20180518
20180420,2.01804E+18,2HAFIDS73L,VN,0,0,2,Vietnam,18,3,0,518,2100,0,20180428,20180430
20180404,2.01804E+18,LVCESI9805,TH,0,1,2,Thailand,20,1,0,343,2100,5,20180506,20180508
20180304,2.01803E+18,15A9LUO5BF,UK,0,1,2,United Kingdom,26,2,0,606,2100,14,20180506,20180507
20180403,2.01804E+18,WA64C7U1LQ,DE,0,1,2,Germany,20,4,0,1162,2116,0,20180407,20180412
20180307,2.01803E+18,KWWB16CWVB,BR,0,0,2,Brazil,2,1,0,136,2100,2,20180309,20180311
20180402,2.01804E+18,YPYBG6TP6N,DK,0,0,2,Denmark,2,5,0,3833,2100,0,20180919,20180923
20180303,2.01803E+18,A65P64QXY4,FR,0,0,2,France,2,0,0,0,2106,0,\N,\N
20180401,2.01804E+18,8T47LKBDQY,UK,0,0,2,United Kingdom,18,0,0,0,2100,0,\N,\N
20180312,2.01803E+18,DXGM1HLF59,ES,0,1,2,Spain,12,0,0,81,2100,1,\N,\N
20180407,2.01804E+18,3JNA4ICUFE,IT,0,1,2,Italy,2,4,0,285,2100,7,20181001,20181007
20180415,2.01804E+18,KVN0JPJQY5,SE,0,1,2,Sweden,18,1,0,100,2100,0,20180428,20180501
20180413,2.01804E+18,F484HZT7FN,BR,0,0,2,Brazil,18,0,0,0,2142,2,\N,\N
20180414,2.01804E+18,VMTQJK76KJ,FR,0,1,2,France,20,0,0,35,2100,0,\N,\N
20180307,2.01803E+18,ZTG95R1MLK,UK,0,0,2,United Kingdom,16,0,0,10,2226,0,\N,\N
20180317,2.01803E+18,CLNENC0ELK,UK,0,0,2,United Kingdom,26,0,0,86,2100,1,\N,\N
20180415,2.01804E+18,H2E3L2RILL,UK,0,1,2,United Kingdom,16,0,0,0,2100,0,\N,\N
20180302,2.01803E+18,4GEJR9873O,UK,0,0,2,United Kingdom,16,0,0,518,2106,0,\N,\N
20180315,2.01803E+18,7IE17ANV7U,RU,0,1,2,Russian Federation,2,0,0,14,2113,0,\N,\N
20180424,2.01804E+18,UE0D0W62SQ,TR,0,1,10,Turkey,2,0,0,9,2116,1,\N,\N
20180306,2.01803E+18,K1AJUH54W4,US,0,0,2,United States,18,8,0,853,2100,25,20180517,20180519
20180402,2.01804E+18,3CQFMDYP8K,US,0,0,2,United States,16,0,0,425,2100,3,\N,\N
20180426,2.01804E+18,1SS3JLXT14,RU,0,0,2,Russian Federation,26,4,0,362,2100,9,20180428,20180430
20180322,2.01803E+18,2PVPSJO961,IN,0,0,2,India,2,0,0,6097,2100,0,\N,\N
20180401,2.01804E+18,VVS2UBU2TI,IE,0,0,2,Ireland,18,1,0,78,2113,1,20180408,20180409
20180417,2.01804E+18,RQC7EAB9S8,BR,0,0,10,Brazil,2,0,0,0,2116,0,\N,\N
20180319,2.01803E+18,3019JR14B5,IN,0,1,2,India,2,2,0,271,2100,0,20180422,20180424
20180311,2.01803E+18,ZV91MBDSDX,US,0,0,2,United States,18,0,0,82,2100,0,\N,\N
20180411,2.01804E+18,E4UMINR1FM,PT,0,0,2,Portugal,2,0,0,0,2100,0,\N,\N
20180419,2.01804E+18,UVU8LEHKBT,US,0,0,2,United States,28,1,1,567,2100,0,20180420,20180422
20180408,2.01804E+18,HMCESRGJ76,ZA,0,0,2,South Africa,16,1,0,127,2100,0,20180623,20180626
20180319,2.01803E+18,SSVK39D450,CO,0,1,2,Colombia,20,12,0,2013,2100,74,20180327,20180329
20180407,2.01804E+18,S6ZD7V32F8,BR,0,0,2,Brazil,4,0,0,12,2100,0,\N,\N
20180304,2.01803E+18,FQ14WM7M7Q,HU,0,0,2,Hungary,20,2,0,336,2100,2,20180625,20180708
